,Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters,datatype,model_embed_datatype
147,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,rf,0.7666666666666667,0.7532314923619272,0.1374990940093994,0.7666666666666666,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_none_spheres_data
148,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,svc,0.65,0.6011396011396012,0.004127025604248,0.65,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_none_spheres_data
149,spheres_data-1.csv,none,5,140,0.0357,5,6.7749,0.0269,1.566,0.1561,695,2,0.042,0.0084,40.3375,3.6015,0.054,0.1913,-0.1016,0.2044,0.6225,0.0948,1.9965,1.0,0.0,1,vqc,0.6833333333333333,0.6760443307757886,101.37710285186768,0.6833333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_none_spheres_data
150,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,dt,0.8,0.7963800904977376,0.0037047863006591,0.7999999999999999,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_pca_spheres_data
151,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,lr,0.5166666666666667,0.505541346973572,0.0045192241668701,0.5166666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_pca_spheres_data
152,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,mlp,0.8,0.7942857142857143,0.3605451583862304,0.7999999999999999,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_pca_spheres_data
153,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,nb,0.8,0.7942857142857143,0.0033671855926513,0.7999999999999999,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_pca_spheres_data
154,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,pqk,0.8,0.7942857142857143,3.823000907897949,0.7999999999999999,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 1, 'gamma': 1, 'kernel': 'poly'}}",spheres_data,pqk_pca_spheres_data
155,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,qnn,0.5,0.3488372093023256,24.24875330924988,0.5666666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_pca_spheres_data
156,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,qsvc,0.8333333333333334,0.8333333333333334,105.07182574272156,0.8333333333333334,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_pca_spheres_data
157,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,rf,0.8,0.7942857142857143,0.0935359001159668,0.7999999999999999,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_pca_spheres_data
158,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,svc,0.65,0.6475524475524476,0.0047719478607177,0.65,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_pca_spheres_data
159,spheres_data-1.csv,pca,3,140,0.0214,3,1.1053,0.0285,0.0,0.1196,420,2,0.0433,0.0058,-3.4480932367135036e+16,1.3965049544504738e+17,0.1705,0.0607,-0.0515,0.1158,0.2018,0.0489,1.9942,1.0,0.0,2,vqc,0.7,0.6914285714285714,76.13341903686523,0.7,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_pca_spheres_data
160,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,dt,0.75,0.7493734335839598,0.003929853439331,0.75,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_nmf_spheres_data
161,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,lr,0.5666666666666667,0.5661846496106785,0.0031721591949462,0.5666666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_nmf_spheres_data
162,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,mlp,0.8,0.7979797979797979,0.5062589645385742,0.8,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_nmf_spheres_data
163,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,nb,0.8,0.7963800904977376,0.0039148330688476,0.7999999999999999,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_nmf_spheres_data
164,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,pqk,0.7666666666666667,0.7624434389140272,3.7335710525512695,0.7666666666666666,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 1, 'kernel': 'poly'}}",spheres_data,pqk_nmf_spheres_data
165,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,qnn,0.5,0.3370786516853932,22.764689922332764,0.5166666666666666,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_nmf_spheres_data
166,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,qsvc,0.6666666666666666,0.6606334841628959,104.87822008132936,0.6666666666666666,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_nmf_spheres_data
167,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,rf,0.7666666666666667,0.7599999999999999,0.1002881526947021,0.7666666666666667,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_nmf_spheres_data
168,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,svc,0.5666666666666667,0.5647321428571428,0.0072629451751708,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_nmf_spheres_data
169,spheres_data-1.csv,nmf,3,140,0.0214,3,4.7067,0.0256,1.8987,0.2021,408,1,0.01,0.01,52.5521,5.4227,0.1238,0.2571,-0.4404,0.2339,1.3917,0.0042,1.9942,1.0,0.0,2,vqc,0.5333333333333333,0.475,76.00052976608276,0.5333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_nmf_spheres_data
170,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,dt,0.7666666666666667,0.7569444444444445,0.0041089057922363,0.7666666666666667,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spheres_data,dt_none_spheres_data
171,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,lr,0.5333333333333333,0.5333333333333333,0.0035159587860107,0.5333333333333333,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spheres_data,lr_none_spheres_data
172,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,mlp,0.9166666666666666,0.916083916083916,0.4922218322753906,0.9166666666666669,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spheres_data,mlp_none_spheres_data
173,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,nb,0.75,0.7333333333333333,0.0109000205993652,0.75,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spheres_data,nb_none_spheres_data
174,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,pqk,0.9166666666666666,0.916083916083916,8.703278064727783,0.9166666666666669,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 0.1, 'gamma': 1, 'kernel': 'poly'}}",spheres_data,pqk_none_spheres_data
175,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,qnn,0.45,0.3506493506493507,37.68898010253906,0.6166666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,qnn_none_spheres_data
176,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,qsvc,0.6333333333333333,0.5875,140.8579671382904,0.6333333333333334,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spheres_data,qsvc_none_spheres_data
177,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,rf,0.7833333333333333,0.7726610317691635,0.1916289329528808,0.7833333333333333,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spheres_data,rf_none_spheres_data
178,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,svc,0.6666666666666666,0.6571428571428571,0.0090281963348388,0.6666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spheres_data,svc_none_spheres_data
179,spheres_data-1.csv,none,5,140,0.0357,5,6.0797,0.0232,1.3066,0.1635,695,3,0.04,0.0,41.7115,1.0914,0.1316,0.1471,-0.136,0.2082,0.6195,0.0965,1.9965,1.0,0.0,2,vqc,0.7333333333333333,0.7222222222222221,100.51150608062744,0.7333333333333334,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spheres_data,vqc_none_spheres_data
180,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,dt,0.7666666666666667,0.7643097643097643,0.0032031536102294,0.7666666666666666,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_pca_spirals_data
181,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,lr,0.6,0.5833333333333334,0.0038678646087646,0.6000000000000001,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_pca_spirals_data
182,spirals_data-2.csv,pca,3,70,0.0429,3,1.4553,0.008,0.0,0.1104,210,1,0.1233,0.0451,-8647225893227909.0,3.476032836543211e+17,0.1847,0.5121,-0.4298,0.472,-0.4693,0.139,1.988,1.0,0.0,1,mlp,0.8,0.7963800904977376,0.487009048461914,0.7999999999999999,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_pca_spirals_data
